"valoreEuro","totTrans","codiceCorrispondenteAcq","codiceEsercenteAccettazione","insegnaPuntoVendita","idCarta","mese","anno"
"25.0","1","466259","75165888100014","PAYPLUG.COM","16A96D8B80906D9DA9D4ED6FA01281B9","02","2019"
"87.42","1","466259","75165888100014","PAYPLUG.COM","5C9F7F7AF9D6735F40A8C623BB85ED79","02","2019"
"24.4","1","00000012916","75165888100014","Pubblicarrello","E005D95D34A97364553829020BC69D15","03","2019"
"111.13","1","497400","75165888100014","PAYPLUG         4405771","C26D27E3480090EFD5B7FBE8A937BC70","03","2019"
"155.0","2","00000012916","75165888100014","PAYPLUG.COM","10852736FECA1CE1E909742A6E5D20BC","02","2019"
"104.05","1","00000012916","75165888100014","PAYPLUG.COM","2C210DCB7A9C19856B4F30957A0E5AA1","02","2019"
"109.8","1","466259","75165888100014","PAYPLUG.COM","AA84A020B7E28DA5ED06D187A66ABC5A","02","2019"
"132.48","1","466259","75165888100014","Pubblicarrello","F91C9AB2F4127823D695171BF5E43C95","03","2019"
"46.14","1","466259","75165888100014","PAYPLUG.COM","5F861FE572D20A4A5E5030A93BD359D6","03","2019"
"19.9","1","497400","75165888100014","PAYPLUG         4405771","B90FA953E6585BB5F6318495995CD31B","01","2019"
"69.79","1","466259","75165888100014","PAYPLUG.COM","8D45EC2295988EB445461D4C991DB2D0","03","2019"
"0.0","2","466259","75165888100014","PAYPLUG.COM","402CB6082F42413E51518210320C7842","03","2019"
"74.3","1","497400","75165888100014","PAYPLUG         4405771","A6D25BE3798D681F586910EB0E81EA7B","01","2019"
"113.05","1","497400","75165888100014","PAYPLUG         4405771","4FDEDBFDD3019BC46E49040C125A0C2F","02","2019"
"69.75","1","466259","75165888100014","PAYPLUG.COM","3CD60634D9669ADFD8FC8A44B5560254","02","2019"
"21.2","1","466259","75165888100014","PAYPLUG.COM","9FD0052B3E40D0F2A6EFF0F91DBC456E","03","2019"
"212.0","1","497400","75165888100014","PAYPLUG         4405771","0781FA162535DCD37038E42EDA99A95D","01","2019"
"379.98","1","497400","75165888100014","PAYPLUG         4405771","363C8F197E3DE39564E8B563511EC657","01","2019"
"57.34","1","497400","75165888100014","PAYPLUG         4405771","C9BE793537E46C877BD2929AF117D78A","01","2019"
"111.2","1","466259","75165888100014","PAYPLUG.COM","D40DE415212DDFB8124B22CAA7C57736","03","2019"
"49.85","1","497400","75165888100014","PAYPLUG         4405771","9B4F7A67DDBB79BEEFDDE8B79B01E284","01","2019"
"591.34","1","00000013239","75165888100014","PAYPLUG","65F615B38D028F29C4F1754EAC991AD4","03","2019"
"24.96","1","00000012916","75165888100014","PAYPLUG.COM","9E34D3CD85EB13ED973F99C2A529947D","02","2019"
"395.0","1","466259","75165888100014","PAYPLUG.COM","5E3483D6DEFEDD80A01D77D89AC67B86","03","2019"
"110.77","1","466259","75165888100014","PAYPLUG.COM","455C5ECCF994066FFBAB351446BF5452","03","2019"
"42.89","1","00000012916","75165888100014","PAYPLUG.COM           23 25 RUE JEAN JACQUES ROUSSEA                  PARIS        75001     FRAFRA","75850A1B43CC135EB1908796283CB479","01","2019"
"169.0","1","466259","75165888100014","PAYPLUG.COM","CCA9A5B7185DD08D571ACDA0B4CD70DE","01","2019"
"30.0","1","00000012916","75165888100014","PAYPLUG.COM","9FE456E67E6D5AA298EAFC0CD7712628","03","2019"
"52.8","1","00000012916","75165888100014","PAYPLUG.COM","90D8BE6ABC17DAA7C4B6CA4DF12BDEA3","03","2019"
"24.19","1","00000012916","75165888100014","PAYPLUG.COM","427FF1009CC1F7E384A2598A58C7E406","02","2019"
"82.80000000000001","2","00000012916","75165888100014","PAYPLUG.COM","C3203044CAA8B873EC1135CBFB7CAF4E","01","2019"
"139.0","1","466259","75165888100014","PAYPLUG.COM","AA23EE7B8657EE771F7B490C1DB9808B","02","2019"
"135.29","1","00000012916","75165888100014","PAYPLUG.COM","ED180C296B2984ECA98C17B903B80A68","03","2019"
"129.89","1","466259","75165888100014","PAYPLUG.COM","3B5F39C2C1DAAD5A841F9F57CC70A749","03","2019"
"41.9","1","00000012916","75165888100014","PAYPLUG.COM","A986BB0B530EA5EC81941BB4463F8E6B","02","2019"
"34.5","1","466259","75165888100014","PAYPLUG.COM","BE7F3802377EA1604590305D470C42EC","03","2019"
"49.0","1","00000012916","75165888100014","PAYPLUG.COM","20A2F8843D6A219D989849A1DD2CA606","03","2019"
"120.0","1","466259","75165888100014","DEGHI SHOP","ED0066C1ED9047BF477D7B0AD0122E9F","03","2019"
"179.7","1","466259","75165888100014","ProduceShop","D11FB10C9CD40BBB9B12743BE0E7A9F9","03","2019"
"79.9","1","00000012916","75165888100014","ProduceShop","311681023744377F5719BCF778E2633A","03","2019"
"77.04","1","466259","75165888100014","PUNTO RIGENERA","C74FA9F2DE06A2E7792B543ED228CA9E","02","2019"
"69.11","1","466259","75165888100014","PUNTO RIGENERA","BDE8DEE03FE772A27782E62934AD9742","01","2019"
"131.28","1","466259","75165888100014","PUNTO RIGENERA","3509E8AA7BBB546CED44F84DC3EDE465","02","2019"
"62.83","1","466259","75165888100014","PUNTO RIGENERA","54694432573E8F9B5608637447B06883","02","2019"
"14.95","1","466259","75165888100014","PUNTO RIGENERA","4D0A505C044ADF8AD10E4A04FAC205FA","03","2019"
"79.11","1","466259","75165888100014","PAYPLUG.COM","E3BCBCB9CB694ADEFDA1551319FD6906","01","2019"
"-63.97","1","466259","75165888100014","PAYPLUG.COM","E6A1067E23AD763386FA58AD75DB6058","03","2019"
"236.55","1","00000013239","75165888100014","PAYPLUG","4FD0CF324FEA57C4A024F13256621560","02","2019"
"135.0","1","00000013239","75165888100014","PAYPLUG               23 RUE JEAN JACQUES ROUSSEAU                    PARIS        75001     FRAFRA","B86D0C600A87656247ED6BB97FB2981A","01","2019"
"81.49","1","00000012916","75165888100014","PAYPLUG.COM","E13AF73841CA0818DFA1D6C239E468E8","03","2019"
"113.55","1","466259","75165888100014","PAYPLUG.COM","30FE6A401F1A3B90FA1C293FF66FEE40","03","2019"
"1332.89","1","00000013239","75165888100014","PAYPLUG","13DFE74F70D5C6AAA236BE18A7416890","01","2019"
"54.0","1","00000012916","75165888100014","PAYPLUG.COM","60215BCABA112942876D230EFF781C7F","03","2019"
"62.53","1","466259","75165888100014","PAYPLUG.COM","E2074D77D9AFDA7D07C3ECCF2F6239EB","03","2019"
"930.75","1","00000012916","75165888100014","PISCOPIELLO PON","911777E66F9F9D1E08F05590858A8804","03","2019"
"70.2","1","00000012916","75165888100014","PAYPLUG.COM","B2B95D01852790FB0C96583AEC8CF754","03","2019"
"25.0","1","00000012916","75165888100014","PAYPLUG.COM","CE72875A0730CBF67736B84E24EB8535","03","2019"
"50.0","1","497400","75165888100014","PAYPLUG         4405771","3DE5CE490D818017D4A788A072640655","02","2019"
"70.5","1","00000012916","75165888100014","PAYPLUG.COM","3B9C98FB528FDCFB8F49362C657A3126","02","2019"
"63.98","1","466259","75165888100014","PAYPLUG.COM","692BAC1376C5D51F2193EF74A672FA0D","02","2019"
"47.8","1","00000012916","75165888100014","PAYPLUG.COM","57C26F515BAC79A967D353EF779B9658","01","2019"
"36.07","1","466259","75165888100014","PAYPLUG.COM","A75DC773D40FEF311A511CF88F44AEEB","03","2019"
"488.49","1","466259","75165888100014","PAYPLUG.COM","ACD033CAFD81084111085A398A52268E","01","2019"
"58.5","1","00000012916","75165888100014","PAYPLUG.COM           23 25 RUE JEAN JACQUES ROUSSEA                  PARIS        75001     FRAFRA","C5A03F0CDD8692C7FEB8F68B4568E5A7","02","2019"
"111.62","1","466259","75165888100014","PAYPLUG.COM","EB1523364AD549C7BE3048B82AF58ADE","02","2019"
"52.46","1","497400","75165888100014","PAYPLUG         4405771","1633F8A242941931326F61CE10059562","02","2019"
"54.9","1","466259","75165888100014","PAYPLUG.COM","75E3603657121D47CE15F57EF51AA3C9","02","2019"
"34.9","1","497400","75165888100014","PAYPLUG         4405771","21CE4AEF4EE70FEF3C85DE7FFFF59F92","01","2019"
"88.89","1","466259","75165888100014","PAYPLUG.COM","C0A467A045AFE67F6A24F873A5DD368A","02","2019"
"250.12","1","00000012916","75165888100014","GEDSHOP.IT","37A0DAE18EA692A1DA496DF14E5A8993","03","2019"
"152.7","1","497400","75165888100014","PAYPLUG         4405771","800D1E20BC239BBEAD493AEBDE0274ED","01","2019"
"49.38","1","466259","75165888100014","PAYPLUG.COM","561E50408F9F740D33837CC94D0015AD","03","2019"
"80.9","1","466259","75165888100014","PAYPLUG.COM","0D209B49A3CCC056423C609F484AF30A","01","2019"
"52.2","1","00000012916","75165888100014","PAYPLUG.COM","8CA75AC9E0F1F478D1CFFD47196366C7","03","2019"
"67.35","1","00000012916","75165888100014","PAYPLUG.COM","9BDF24E946BA43B7A3B47627DB54C108","02","2019"
"68.65","1","497400","75165888100014","PAYPLUG         4405771","E5D6114E42B64EBDEAA15EC8A3944713","01","2019"
"107.35","1","466259","75165888100014","PAYPLUG.COM","9D6B94C9A47AD98D1A86F28862F876E7","03","2019"
"50.88","1","00000012916","75165888100014","PAYPLUG.COM","8DFF98D180698908AC66D6EDDFEBC576","02","2019"
"19.98","1","466259","75165888100014","PAYPLUG.COM","60D613CF1D05038E5B2B81D7E2A363F6","03","2019"
"108.99","1","466259","75165888100014","PAYPLUG.COM","9EB5EACD0607CA785978D649545C1B43","01","2019"
"22.8","1","466259","75165888100014","PAYPLUG.COM","7F434D3FFF3AA139C5F2464DCE638412","02","2019"
"83.8","1","466259","75165888100014","PAYPLUG.COM","BD1B702F7CBF2AB43C13B619B6613FF3","02","2019"
"66.0","1","00000012916","75165888100014","PAYPLUG.COM","775BAC471AACE087C91BAA900266CA76","01","2019"
"104.14","1","00000013239","75165888100014","PAYPLUG","C2D65C77A567CB8F4234E63CFCE42DD0","02","2019"
"372.0","1","466259","75165888100014","PAYPLUG.COM","4F2E0AF985C16317CBEF54D73B3D1231","01","2019"
"-39.89","1","466259","75165888100014","PAYPLUG.COM","E03B2A520F48AA48DA116A2CB46976EA","02","2019"
"18.02","1","466259","75165888100014","PAYPLUG.COM","C63D9B338D4ED9ED8D251FCBA1F037CE","03","2019"
"170.0","2","00000012916","75165888100014","PAYPLUG.COM","0E1FA178D7434A796154FB7C7542D210","03","2019"
"159.79","1","466259","75165888100014","PAYPLUG.COM","BA433A77CE9B383C56BE3A5D9717FA27","03","2019"
"66.57","1","466259","75165888100014","PAYPLUG.COM","585DB8644A91813BF5EB369BCF2723FD","03","2019"
"161.0","1","466259","75165888100014","PAYPLUG.COM","5FC6A0449C073BA85738627C0ADD41BB","02","2019"
"39.93","1","00000012916","75165888100014","PAYPLUG.COM","4513FA0F954F137BFBC1A7095AFDB870","02","2019"
"30.89","1","00000012916","75165888100014","PAYPLUG.COM","F413C041FA0955E0B8E58A20B24EB5F1","02","2019"
"30.0","1","466259","75165888100014","PAYPLUG.COM","77CA40655C0AFE67D5F53266DE9672EC","02","2019"
"202.57","1","00000012916","75165888100014","PAYPLUG.COM","D8EE26817A743281FD067D306DF1E2D5","03","2019"
"69.0","1","466259","75165888100014","PAYPLUG.COM","4DB3FF1EC397E0FBCB5207ECEC79E654","03","2019"
"374.49","1","466259","75165888100014","PAYPLUG.COM","ED98D62712CBD477502F045704781BB3","03","2019"
"2103.75","1","00000012916","75165888100014","PAYPLUG.COM","0B8FDF6F8012244A17EBF42120D82E86","02","2019"
"184.38","1","466259","75165888100014","CIAMANIMALI","E1CBD59CC41BCA58F2B6B914D3D8D6E4","03","2019"
"26.06","1","466259","75165888100014","CIAMANIMALI","E3FEBA390786B84B4F696A27F37C31E0","03","2019"
"2.57","1","466259","75165888100014","BPM POWER.COM","56AC0D0410F7B88299B61E6CA4A922BA","03","2019"
"50.67","1","466259","75165888100014","BPM POWER.COM","A88481B4CB0063C97190FD0A321FFE9D","01","2019"
"29.07","2","00000012916","75165888100014","BPM POWER.COM","5C69B1F63756505BF36861228EDB4431","01","2019"
"673.8899999999999","7","00000012916","75165888100014","RICAMBI TELEFON","EB0EF4468EA48AB3F5D01B26DAA0FC9B","03","2019"
"94.4","1","00000012916","75165888100014","PUNTO RIGENERA","D369D0487CF775EC0C5F41D53CEFF078","01","2019"
"18.43","1","466259","75165888100014","PUNTO RIGENERA","D4ECAB2BFAEAC4760FBB6CAA83779E94","01","2019"
"41.82","1","00000013239","75165888100014","PAYPLUG","10A3F62300597BFB62C1E0CCF1C5C2EE","01","2019"
"14.99","1","00000012916","75165888100014","PAYPLUG.COM","8E6E27CDFE376CB8365D495C7579AC4F","03","2019"
"19.98","1","466259","75165888100014","PAYPLUG.COM","BEB02D0E70487A5BCAD3CB85BAD8A012","03","2019"
"0.0","2","00000012916","75165888100014","PAYPLUG.COM","B9A8BF3C3C48DB9CEEEE28ED22D5ECEC","02","2019"
"14.09","1","00000012916","75165888100014","PAYPLUG.COM","43CE19F104694A3A7C328CE7BE18FA69","02","2019"
"96.6","1","497400","75165888100014","PAYPLUG         4405771","889D99F31731D80AF6C41797178B4685","01","2019"
"298.6","1","00000012916","75165888100014","PAYPLUG.COM","7F4ED8E7D3CB1E8E103D5359729A1671","02","2019"
"199.0","1","466259","75165888100014","PAYPLUG.COM","6EFB277668614C5AA590EF7FCBE4EE21","02","2019"
"-99.0","1","497400","75165888100014","PAYPLUG         4405771","42309EC97E414E25634B5A50F1485680","02","2019"
"252.0","1","466259","75165888100014","PAYPLUG.COM","B53DD65FB1335E643755C6E5D51D16E0","02","2019"
"19.98","1","00000012916","75165888100014","PAYPLUG.COM","963ACFE727D058938ECEC757BC694205","03","2019"
"137.0","1","466259","75165888100014","PAYPLUG.COM","20275E4FE0802827B5CC59B37992D779","01","2019"
"235.13","2","00000012916","75165888100014","PAYPLUG.COM","9847DA8D16FC5F19EC31D7AF571DD5B7","03","2019"
"175.68","1","497400","75165888100014","PAYPLUG         4405771","9618FF72DAA4ED2C09CB82212CC7512E","01","2019"
"188.0","1","497400","75165888100014","PAYPLUG         4405771","4C0E8AC8F88D7834698217809A88BC0F","02","2019"
"67.45","1","466259","75165888100014","PAYPLUG.COM","307C08D1149FD5639DF938EC06505CE9","03","2019"
"311.1","3","497400","75165888100014","PAYPLUG         4405771","8773EA287FF33A1EFF6A6D8F90A17CD7","02","2019"
"34.9","1","00000012916","75165888100014","PAYPLUG.COM","E7E01511A354AAE06337FB6965631A56","03","2019"
"150.0","2","466259","75165888100014","PAYPLUG.COM","C2D7E40840DCEEB42EDAE9C85F802781","02","2019"
"50.48","1","466259","75165888100014","PAYPLUG.COM","237DD6A064ADFDD0A03D683FC9B13281","02","2019"
"118.3","1","466259","75165888100014","PAYPLUG.COM","0E63E719CC1B2BC2A222CF6971016E62","01","2019"
"96.1","1","00000013239","75165888100014","PAYPLUG","7F92D1205ADCABA3E41482E434A32741","02","2019"
"31.35","1","466259","75165888100014","PAYPLUG.COM","9F010309D9F5E316E4D4448295177572","02","2019"
"131.6","2","466259","75165888100014","PAYPLUG.COM","4238B1AE09B2F38C7D79DF76187C909C","02","2019"
"25.3","1","00000012916","75165888100014","PAYPLUG.COM","154A4F1869706B065BE20B29967BF073","03","2019"
"24.73","1","00000012916","75165888100014","PAYPLUG.COM","51B5DFFFEBED518DD89E92D974EBDA5C","03","2019"
"33.8","1","00000013239","75165888100014","PAYPLUG","B75271146B41DD3AAB1EA3CC2FEF7FBC","01","2019"
"75.89","1","497400","75165888100014","PAYPLUG         4405771","D97EDE17D12495E0306CC50232B1608A","01","2019"
"59.8","1","466259","75165888100014","PAYPLUG.COM","6A37AA805AB2EF5777F2EF403048F1F5","03","2019"
"354.0","1","466259","75165888100014","PAYPLUG.COM","76744E685DE62E2F269B77C4C7456193","02","2019"
"49.8","1","466259","75165888100014","PAYPLUG.COM","9FBE8C0CF6D696D49E1824A0FB7FC512","01","2019"
"120.37","1","466259","75165888100014","PAYPLUG.COM","9057AB90144B58A5656130C4B800790D","01","2019"
"169.1","1","497400","75165888100014","PAYPLUG         4405771","04B4AE625C2E6B1FF069D7B6BA1D22F6","01","2019"
"131.7","1","466259","75165888100014","PAYPLUG.COM","088C848CB89B54C63E623696B7C0F14B","02","2019"
"106.6","1","466259","75165888100014","PAYPLUG.COM","270C0D5718E19BF6C43FADC8D96FDC99","01","2019"
"298.6","1","00000012916","75165888100014","PAYPLUG.COM","A53AD22915783A6D38553E0305DA6B2B","03","2019"
"41.0","1","00000012916","75165888100014","PAYPLUG.COM","91F1C050B8944CB2043E0C8CFBAC834D","02","2019"
"42.89","1","00000012916","75165888100014","PAYPLUG.COM","71217A353E4FEFFDE3937A22BC79AE3B","01","2019"
"201.89","1","497400","75165888100014","PAYPLUG         4405771","DD983AC49F5AAD154C30FC990A38DCF1","03","2019"
"285.0","1","466259","75165888100014","PAYPLUG.COM","FCFF4972497B3E0F136061BFA8A59A70","01","2019"
"23.8","1","466259","75165888100014","PAYPLUG.COM","59FA79A343FB9EACF6ED95E9B2DEC498","02","2019"
"90.0","1","497400","75165888100014","PAYPLUG         4405771","3BBCAE073FC6BD4FD7919F2D6E345180","01","2019"
"156.5","1","466259","75165888100014","PAYPLUG.COM","E46F96458265C2A1D5D5FDD7A8DE577F","02","2019"
"85.0","1","497400","75165888100014","PAYPLUG         4405771","31C38EF966F7F99DA3ADE17F66848A55","03","2019"
"248.46","1","466259","75165888100014","PAYPLUG.COM","664853128C77B8CD57F0F8BBCCBFEF04","03","2019"
"0.0","2","00000012916","75165888100014","PAYPLUG.COM","5B30C80734BB626940991AC2E26C354A","01","2019"
"59.72","1","466259","75165888100014","PAYPLUG.COM","1A60D803E4797F01B804C70398D903A6","03","2019"
"87.98","1","00000012916","75165888100014","PAYPLUG.COM","3CCF61209CBAA47AD76CCDA5116AB361","03","2019"
"-2.0","1","466259","75165888100014","PAYPLUG.COM","314448A0DE5AB540DC59C55701AF1E58","03","2019"
"105.28","1","00000012916","75165888100014","PACO PET SHOP","3104ECA93EE0E738223337BC09586040","03","2019"
"130.81","2","466259","75165888100014","BPM POWER.COM","8D83308CAFD6D965D164CD419F1EA0EB","03","2019"
"1271.12","1","466259","75165888100014","DEGHI SHOP","C81627E26E24C639F1D55520203B7C9F","03","2019"
"212.21","1","466259","75165888100014","DEGHI SHOP","7FDA63BD8CDE567E8E7AC74FA34A9ADD","03","2019"
"244.95","3","466259","75165888100014","PUNTO RIGENERA","79B29CD5F122B91D40C7F286D18D32F8","02","2019"
"130.19","1","466259","75165888100014","PUNTO RIGENERA","F7520849F5DD4A57D13D476ECE12AD73","03","2019"
"107.1","1","00000012916","75165888100014","PUNTO RIGENERA","A790EB75B1A1E45A59643B95DC7F6FBF","03","2019"
"37.97","1","466259","75165888100014","PUNTO RIGENERA","C76196CD0E78444963FEA00B89DB47B1","01","2019"
"33.85","1","00000012916","75165888100014","PUNTO RIGENERA","E58393AC6C6FDBE41BBB3FDB01CFB672","02","2019"
"34.75","1","466259","75165888100014","PUNTO RIGENERA","10FC4C4929470F38463585203464148A","02","2019"
"2217.29","20","466259","75165888100014","PUNTO RIGENERA","8BB7CBE591A3CAB48E87F265C0902EC2","03","2019"
"155.96","1","497400","75165888100014","PAYPLUG         4405771","2A392D890C988BBBE391BC32C9D9E40D","01","2019"
"60.54","1","466259","75165888100014","PAYPLUG.COM","677ED54EA2B684B6CD094F2CD16F9E9E","01","2019"
"215.0","1","466259","75165888100014","PAYPLUG.COM","7295B14648D9C5CF1C7A90911E41C99F","03","2019"
"59.05","1","497400","75165888100014","PAYPLUG         4405771","8697F39680DECC47AC871A60C81A72B5","01","2019"
"99.99","1","00000012916","75165888100014","PAYPLUG.COM","D8D770559B1F6553AF52D28CDFECBFB8","03","2019"
"50.39","1","466259","75165888100014","PAYPLUG.COM","DB23A2998E97728B740111FFEDEB47C4","02","2019"
"103.0","2","466259","75165888100014","PAYPLUG.COM","0A973261EFA066427368346FE8374848","01","2019"
"48.0","1","497400","75165888100014","PAYPLUG         4405771","22718548859D9E431915D4F15FAD9166","01","2019"
"50.94","1","466259","75165888100014","PAYPLUG.COM","AEA827A760D1DEEA1C5538DFF98B934E","03","2019"
"41.0","1","466259","75165888100014","PAYPLUG.COM","39552E7D834A6EA00B2C626FB11A466A","03","2019"
"61.8","1","497400","75165888100014","PAYPLUG         4405771","750792A54EBEF68915715BF73D79D7CA","01","2019"
"45.1","1","466259","75165888100014","PAYPLUG.COM","D8C8CF00F6BC76EF8F0A7E03A0C302A9","01","2019"
"308.6","1","00000012916","75165888100014","PAYPLUG.COM","405D40D5A75D303C61179FCDAF08E923","01","2019"
"44.0","1","466259","75165888100014","PAYPLUG.COM","F2BB529BC0332A4ECD6D9E7977CAA36A","02","2019"
"150.0","1","466259","75165888100014","PAYPLUG.COM","4D25843BBF20C1699B4C4202A7C35C91","03","2019"
"50.4","1","497400","75165888100014","PAYPLUG         4405771","23F88A910F90F673B1E793DE9BA771F8","02","2019"
"44.89","1","00000012916","75165888100014","PAYPLUG.COM","2F1708E9BD2AF7FE89C356BEA8EC3255","01","2019"
"29.1","1","00000013239","75165888100014","PAYPLUG","297E589ACE6A9489C62F2F373B127738","01","2019"
"195.2","1","497400","75165888100014","PAYPLUG         4405771","A819C4CFD5BEF5FDC0E485250AA4E065","03","2019"
"125.59","1","00000012916","75165888100014","PAYPLUG.COM","B62B06AFC0F70DAFFF1EB2FDB304A183","02","2019"
"25.0","1","00000012916","75165888100014","PAYPLUG.COM","987B57E9947835F920D926A123F91C12","03","2019"
"110.0","1","00000012916","75165888100014","PAYPLUG.COM","2F9CDD425A156BC675DB805EE8AE4554","02","2019"
"48.0","1","466259","75165888100014","PAYPLUG.COM","34CAF378FA0632EF0E1267B8B3A1C192","02","2019"
"213.0","1","466259","75165888100014","PAYPLUG.COM","B829CD403430AE092A0CD2AD44843B46","02","2019"
"109.8","1","497400","75165888100014","PAYPLUG         4405771","B5E313381EBAC799C12D4CCF582EFDA0","01","2019"
"29.47","1","00000012916","75165888100014","PAYPLUG.COM","03D88C9BA3215CAE2C763DBEE5F114B4","03","2019"
"10.0","1","00000012916","75165888100014","PAYPLUG.COM           23 25 RUE JEAN JACQUES ROUSSEA                  PARIS        75001     FRAFRA","CFDFD0C71207E4F815EC3D94BCFDF77F","01","2019"
"50.35","1","466259","75165888100014","PAYPLUG.COM","84E2EA7FF15B606910BD54DDBFA9EE0E","03","2019"
"16.0","1","00000012916","75165888100014","PAYPLUG.COM","F1D35C2E8C40BB1A89F253D8CDFCE230","01","2019"
"36.9","1","466259","75165888100014","PAYPLUG.COM","96B2F466DC3EA45A42187059B236E21D","03","2019"
"81.11","1","497400","75165888100014","PAYPLUG         4405771","2890A543142D7C80D63E6BD5249330A1","01","2019"
"109.8","1","466259","75165888100014","PAYPLUG.COM","FE37680BB562103E7582C50185A03BA0","03","2019"
"111.36000000000001","2","00000012916","75165888100014","PAYPLUG.COM","80C2ADE05A98FB7A8561047039FEC55A","03","2019"
"26.85","1","466259","75165888100014","PAYPLUG.COM","2BF4E49C9418ED022EC8D582DF257A03","02","2019"
"25.0","1","466259","75165888100014","PAYPLUG.COM","738FF996162F83E574666BE45FC3E135","02","2019"
"1012.38","1","466259","75165888100014","Pubblicarrello","309372AC002C8D92E3B505AC915D6496","03","2019"
"60.49","1","00000012916","75165888100014","PAYPLUG.COM","A8255FD547206B311015FA3D519B8F04","01","2019"
"56.91","1","00000012916","75165888100014","PAYPLUG.COM","A8A0E1CC64B8A6ECC861F9069CFB7FFB","03","2019"
"71.99","1","00000012916","75165888100014","PAYPLUG.COM","38E0DD8903DCA96DD029B603610C08B6","03","2019"
"38.01","1","466259","75165888100014","PAYPLUG.COM","DFF46FE67398B6615FDF86F5BE069B6C","01","2019"
"-118.3","1","466259","75165888100014","PAYPLUG.COM","A60217CDC16B7C5BEC310A9D5972D6B3","01","2019"
"74.41","1","00000012916","75165888100014","PAYPLUG.COM","EB230BB5E4E316309AE14B0E4ED57180","03","2019"
"643.55","1","466259","75165888100014","PAYPLUG.COM","94E3925B9D33E8CE13B51761485D721C","03","2019"
"71.99","1","00000012916","75165888100014","PAYPLUG.COM","0CA551A4C3A5F62D1E5D369FEC626748","01","2019"
"25.0","1","497400","75165888100014","PAYPLUG         4405771","3C9A198E40011F8C5342C64129EA2E56","02","2019"
"89.0","1","466259","75165888100014","PAYPLUG.COM","63E4F910E57E75C5DBD592E8746C3C25","02","2019"
"66.0","1","00000013239","75165888100014","PAYPLUG","0DF0F13A881A9A24D7570F2788C0A1BC","01","2019"
"52.72","1","466259","75165888100014","PAYPLUG.COM","31D5F89528CD6DFA19BBF4BF2A83FFF5","01","2019"
"53.74","1","466259","75165888100014","PAYPLUG.COM","21C4B660707817F8E6B5616C692FE472","02","2019"
"55.26","1","466259","75165888100014","PAYPLUG.COM","0817B6BB3A9295F6A310EF8D74966214","01","2019"
"55.22","1","466259","75165888100014","CIAMANIMALI","D17CE7799FC182A18B76DD17622C2DE3","03","2019"
"70.16","1","466259","75165888100014","CIAMANIMALI","52D0C9DE55AFDA48388C96087714E22F","03","2019"
"127.0","1","00000012916","75165888100014","CIAMANIMALI","4E70C646FA18EE14FE4AD1F5E0941DC1","03","2019"
"101.0","1","466259","75165888100014","DEGHI SHOP","499C8B8AECB2DC1599EB1C3CB20BE430","03","2019"
"249.95","1","466259","75165888100014","ProduceShop","5F0CF70CFB8A81AF748510B9CE92191A","03","2019"
"307.45","1","00000012916","75165888100014","Serviziohotel","1D7F62808A02AA888DCFA08C128E73F4","03","2019"
"32.27","1","466259","75165888100014","RICAMBI TELEFON","3EEA765BA29F8AFBFDA5D37E088BD49D","03","2019"
"17.05","1","00000012916","75165888100014","PUNTO RIGENERA","A2E345C14044EC9D94B6F049F562CB24","03","2019"
"159.54000000000002","2","466259","75165888100014","PUNTO RIGENERA","D01056FEBBEE28ED8B61CCC14F8ED277","03","2019"
"362.03","5","00000012916","75165888100014","PUNTO RIGENERA","96CA94F6697B54892E7AEF01969C9F8B","02","2019"
"24.71","1","466259","75165888100014","PUNTO RIGENERA","4569A65F22AA9F6D4D6D9E306A9B654E","01","2019"
"16.9","1","00000012916","75165888100014","PAYPLUG.COM","13E16A525B9A1DED270271342C5908D7","01","2019"
"41.42","1","466259","75165888100014","PAYPLUG.COM","49A41D2C7AC165211116D9C4DD59D542","03","2019"
"32.35","1","466259","75165888100014","PAYPLUG.COM","687239479FA0B1A638EF57E581041B95","03","2019"
"42.4","1","466259","75165888100014","PAYPLUG.COM","A881C0B24CD283AA45A8BA27486FA21D","03","2019"
"21.89","1","00000012916","75165888100014","PAYPLUG.COM","65D8E99780BA8BBCF8892D7B010AA03D","02","2019"
"495.3","1","466259","75165888100014","PAYPLUG.COM","7AFF3AAB3FF61AF7D99F8ECE6D4869C2","03","2019"
"48.0","1","466259","75165888100014","PAYPLUG.COM","89E130775492551B74CD4542895896CD","02","2019"
"94.48","1","466259","75165888100014","PAYPLUG.COM","495D2EC69D75272A1261B81E7EC86927","01","2019"
"95.87","1","466259","75165888100014","PAYPLUG.COM","9340A9AD3DFB1CF3771B8DAD5EAD78C1","02","2019"
"191.54","1","00000012916","75165888100014","PAYPLUG.COM","36F8D15CEB0BF1814EBC321AEB1FC64C","02","2019"
"757.62","1","466259","75165888100014","PAYPLUG.COM","3E02C156C01AC1E816AC4EFC53D84A97","02","2019"
"133.91","1","466259","75165888100014","PAYPLUG.COM","D8236FCDEB5C5ED688A50C4CFA012D96","03","2019"
"45.31","1","497400","75165888100014","PAYPLUG         4405771","14D99AC6A1B26B234118AB945EA50B7D","01","2019"
"57.42","1","466259","75165888100014","PAYPLUG.COM","E59646FCACC08926B1F97F418984CB2E","03","2019"
"54.59","1","00000013239","75165888100014","PAYPLUG","CED12F2E4BE6449BB00746A1BC694262","01","2019"
